2024-02-29T12:52:23,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,9.9,f_cpu.usage.value.core_2,6.1,f_cpu.usage.value.core_3,9.0,f_cpu.usage.value.core_4,9.1,f_cpu.usage.value.core_5,12.2,f_cpu.usage.value.core_6,8.1,f_cpu.usage.value.core_7,11.0,f_cpu.usage.value.core_8,21.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4116.94140625,f_mem.usage.unit,2.0
2024-02-29T12:52:24,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,12.0,f_cpu.usage.value.core_2,8.7,f_cpu.usage.value.core_3,4.0,f_cpu.usage.value.core_4,8.0,f_cpu.usage.value.core_5,6.9,f_cpu.usage.value.core_6,7.1,f_cpu.usage.value.core_7,11.3,f_cpu.usage.value.core_8,9.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4119.421875,f_mem.usage.unit,2.0
2024-02-29T12:52:25,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,4.0,f_cpu.usage.value.core_2,7.9,f_cpu.usage.value.core_3,5.3,f_cpu.usage.value.core_4,8.2,f_cpu.usage.value.core_5,15.0,f_cpu.usage.value.core_6,6.1,f_cpu.usage.value.core_7,11.9,f_cpu.usage.value.core_8,4.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4119.91796875,f_mem.usage.unit,2.0
2024-02-29T12:52:26,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,10.1,f_cpu.usage.value.core_2,10.9,f_cpu.usage.value.core_3,10.1,f_cpu.usage.value.core_4,10.8,f_cpu.usage.value.core_5,13.3,f_cpu.usage.value.core_6,16.2,f_cpu.usage.value.core_7,8.0,f_cpu.usage.value.core_8,10.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4126.73828125,f_mem.usage.unit,2.0
2024-02-29T12:52:27,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,15.7,f_cpu.usage.value.core_2,18.0,f_cpu.usage.value.core_3,21.6,f_cpu.usage.value.core_4,15.2,f_cpu.usage.value.core_5,18.4,f_cpu.usage.value.core_6,19.0,f_cpu.usage.value.core_7,16.2,f_cpu.usage.value.core_8,26.9,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4109.71484375,f_mem.usage.unit,2.0
2024-02-29T12:52:28,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,7.1,f_cpu.usage.value.core_2,8.0,f_cpu.usage.value.core_3,8.1,f_cpu.usage.value.core_4,13.1,f_cpu.usage.value.core_5,11.3,f_cpu.usage.value.core_6,12.6,f_cpu.usage.value.core_7,5.1,f_cpu.usage.value.core_8,15.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4111.12109375,f_mem.usage.unit,2.0
2024-02-29T12:52:29,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,12.1,f_cpu.usage.value.core_2,24.0,f_cpu.usage.value.core_3,16.3,f_cpu.usage.value.core_4,20.2,f_cpu.usage.value.core_5,12.2,f_cpu.usage.value.core_6,29.3,f_cpu.usage.value.core_7,38.8,f_cpu.usage.value.core_8,12.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4124.359375,f_mem.usage.unit,2.0
2024-02-29T12:52:30,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.9,f_cpu.usage.value.core_2,11.8,f_cpu.usage.value.core_3,8.1,f_cpu.usage.value.core_4,14.0,f_cpu.usage.value.core_5,11.2,f_cpu.usage.value.core_6,12.0,f_cpu.usage.value.core_7,45.5,f_cpu.usage.value.core_8,9.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4144.68359375,f_mem.usage.unit,2.0
2024-02-29T12:52:31,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.2,f_cpu.usage.value.core_2,14.6,f_cpu.usage.value.core_3,15.0,f_cpu.usage.value.core_4,9.2,f_cpu.usage.value.core_5,16.2,f_cpu.usage.value.core_6,19.4,f_cpu.usage.value.core_7,7.1,f_cpu.usage.value.core_8,6.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4150.9921875,f_mem.usage.unit,2.0
2024-02-29T12:52:32,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,7.9,f_cpu.usage.value.core_2,5.1,f_cpu.usage.value.core_3,3.1,f_cpu.usage.value.core_4,2.1,f_cpu.usage.value.core_5,9.1,f_cpu.usage.value.core_6,17.6,f_cpu.usage.value.core_7,9.9,f_cpu.usage.value.core_8,9.9,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4151.00390625,f_mem.usage.unit,2.0
